time,3m_treasury,ust3_dreturn,btc_alloc%,eth_alloc%,ust3_alloc%,btc_alloc_usd,eth_alloc_usd,ust3_alloc_usd,portfolio_return,portfolio_volatility,daily_sharpe,btcusd_dreturn,ethusd_dreturn,100_btc_portfolio_balance
2022-03-14,0.44,2.239375208756833e-05,0.3,0.3,0.4,1000000,0,0,-0.015187446503255254,,,-0.027019758564723162,-0.023634921448911106,1000000
2022-03-15,0.44,2.239375208756833e-05,1.0,0.0,0.0,1047999,0,0,0.04799940464131991,,,0.04799940464131991,0.02900512337198169,1047999
2022-03-16,0.44,2.239375208756833e-05,1.0,0.0,0.0,1039080,0,0,-0.008509759884836487,,,-0.008509759884836487,0.01112149099118076,1039080
2022-03-17,0.44,2.239375208756833e-05,1.0,0.0,0.0,1087525,0,0,0.046623504414322836,,,0.046623504414322836,0.05777655829420736,1087525
2022-03-18,0.44,2.239375208756833e-05,1.0,0.0,0.0,1083194,0,0,-0.003982095336052871,,,-0.003982095336052871,0.0164666589499205,1083194
2022-03-19,0.44,2.239375208756833e-05,1.0,0.0,0.0,1105271,0,0,0.0203821637818713,,,0.0203821637818713,0.04555433600129688,1105271
2022-03-20,0.44,2.239375208756833e-05,1.0,0.0,0.0,1114901,0,0,0.008712937903458728,,,0.008712937903458728,0.0005025036384493919,1114901
2022-03-21,0.44,2.239375208756833e-05,1.0,0.0,0.0,1090631,0,0,-0.021768689339140668,,,-0.021768689339140668,-0.02937819925374896,1090631
2022-03-22,0.44,2.239375208756833e-05,1.0,0.0,0.0,1084780,0,0,-0.005363992876390222,,,-0.005363992876390222,0.012565351421502058,1084780
2022-03-23,0.44,2.239375208756833e-05,1.0,0.0,0.0,1120182,0,0,0.03263566587273825,0.08044761533620974,0.40539762408558727,0.03263566587273825,0.02527044861210226,1120182
2022-03-24,0.44,2.239375208756833e-05,1.0,0.0,0.0,1130756,0,0,0.00943965138917302,0.07544166681633915,0.12482833471868443,0.00943965138917302,0.019883686656580357,1130756
2022-03-25,0.44,2.239375208756833e-05,1.0,0.0,0.0,1160712,0,0,0.026492627113029465,0.0668053532638231,0.3962292251701368,0.026492627113029465,0.02569362783138973,1160712
2022-03-26,0.44,2.239375208756833e-05,1.0,0.0,0.0,1171165,0,0,0.00900584613642752,0.06349125566202178,0.1414911752913013,0.00900584613642752,-0.00018829546416065934,1171165
2022-03-27,0.44,2.239375208756833e-05,1.0,0.0,0.0,1175895,0,0,0.004039230295041163,0.0508791248670942,0.07894861701034213,0.004039230295041163,0.011205038305903914,1175895
2022-03-28,0.44,2.239375208756833e-05,1.0,0.0,0.0,1234127,0,0,0.04952216565725176,0.06349468399437065,0.7795892315891008,0.04952216565725176,0.04594176895998059,1234127
2022-03-29,0.44,2.239375208756833e-05,1.0,0.0,0.0,1241517,0,0,0.0059886716358412695,0.06334455690934693,0.09418769622608783,0.0059886716358412695,0.013320767785333532,1241517
2022-03-30,0.44,2.239375208756833e-05,1.0,0.0,0.0,1253785,0,0,0.009881547264162016,0.06329059064674705,0.15577597572288068,0.009881547264162016,0.021703735684532433,1253785
2022-03-31,0.44,2.239375208756833e-05,1.0,0.0,0.0,1243326,0,0,-0.008341794146226711,0.056380717965894,-0.148351922431601,-0.008341794146226711,-0.005114591581674266,1243326
2022-04-01,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1202775,0,0,-0.03261472419373057,0.07108755804764882,-0.45911120057487076,-0.03261472419373057,-0.029696274290121116,1202775
2022-04-02,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1222371,0,0,0.016292982757344143,0.06723414939487286,0.24199923664273515,0.016292982757344143,0.05113547435180954,1222371
2022-04-03,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1211062,0,0,-0.009251222950191429,0.06964408299567207,-0.13315693851879734,-0.009251222950191429,-0.0031466923617713416,1211062
2022-04-04,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1226712,0,0,0.012923003985706893,0.0667060716198951,0.19339519994155946,0.012923003985706893,0.023616437655244127,1226712
2022-04-05,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1231680,0,0,0.004050274587478642,0.06662089215367377,0.06046008286298863,0.004050274587478642,-0.0001753776559215714,1231680
2022-04-06,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1205600,0,0,-0.021173863654968983,0.07170652995807501,-0.29559697833409565,-0.021173863654968983,-0.027832476271210327,1205600
2022-04-07,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1141227,0,0,-0.053394430820044025,0.07093372185113551,-0.7530522768790853,-0.053394430820044025,-0.07350306540815232,1141227
2022-04-08,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1149585,0,0,0.007323704236066764,0.07122908336378851,0.10250495954461944,0.007323704236066764,0.01938085530685263,1149585
2022-04-09,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1117898,0,0,-0.027563747101468472,0.07095893420604983,-0.38876171602050114,-0.027563747101468472,-0.012623563481924172,1117898
2022-04-10,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1130596,0,0,0.01135955788109011,0.07448055306007592,0.15221675306954624,0.01135955788109011,0.023155512355303776,1130596
2022-04-11,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1116819,0,0,-0.012185373970329705,0.0700138307141804,-0.17436189069024158,-0.012185373970329705,-0.014323147991570084,1116819
2022-04-12,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1046258,0,0,-0.06318032083616476,0.08411679950380482,-0.7513682300854448,-0.06318032083616476,-0.07034676078281343,1046258
2022-04-13,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1062154,0,0,0.015193245904238317,0.08939452839639793,0.16970698597463954,0.015193245904238317,0.015206096013839598,1062154
2022-04-14,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1088558,0,0,0.02485944347915181,0.09387538248903905,0.2645749385318404,0.02485944347915181,0.02738139144174312,1088558
2022-04-15,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1055648,0,0,-0.03023192693375132,0.09383705628463569,-0.32241310692273145,-0.03023192693375132,-0.031390599448438805,1055648
2022-04-16,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1072215,0,0,0.015694413446848188,0.09823745175960415,0.15953226838311918,0.015694413446848188,0.007280127542251602,1072215
2022-04-17,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1068616,0,0,-0.0033562311939724365,0.08639421994250822,-0.03910679584446798,-0.0033562311939724365,0.0068725771318916,1068616
2022-04-18,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1049825,0,0,-0.01758351989352125,0.08564647963359652,-0.2055646641438405,-0.01758351989352125,-0.02303664242704284,1049825
2022-04-19,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1078737,0,0,0.027540084664565256,0.08978731670426544,0.30647663553349846,0.027540084664565256,0.022088567328028663,1078737
2022-04-20,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1096293,0,0,0.016275456763842344,0.09080121492251532,0.178996358696858,0.016275456763842344,0.013977598279475867,1096293
2022-04-21,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1093627,0,0,-0.002431482762823678,0.09019060810976112,-0.02720740819596935,-0.002431482762823678,-0.00805619318878581,1093627
2022-04-22,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1070678,0,0,-0.020983993140235246,0.06443570828038792,-0.32600499984090625,-0.020983993140235246,-0.02993418374889667,1070678
2022-04-23,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1050291,0,0,-0.019040717108970595,0.06601585851952095,-0.2887652673757915,-0.019040717108970595,-0.006829679253243848,1050291
2022-04-24,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1045137,0,0,-0.004906545856964706,0.059485269406191504,-0.08285943450586403,-0.004906545856964706,-0.008896713417070878,1045137
2022-04-25,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1042687,0,0,-0.0023439372123182922,0.0518122781058212,-0.04567077971261275,-0.0023439372123182922,-0.006048282818876816,1042687
2022-04-26,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1069628,0,0,0.02583867762733405,0.05627005566583631,0.45879300090237546,0.02583867762733405,0.029229336401156214,1069628
2022-04-27,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1007422,0,0,-0.058155784700275825,0.08103047873543807,-0.7179786610626717,-0.058155784700275825,-0.06700963185967113,1007422
2022-04-28,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1036580,0,0,0.028943400401376218,0.08654204648362075,0.3341847304175851,0.028943400401376218,0.0295157821051657,1036580
2022-04-29,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1049889,0,0,0.012840052477316455,0.08231468159270905,0.1557156305758033,0.012840052477316455,0.014833532651530312,1049889
2022-04-30,0.76,2.2369927461296513e-05,1.0,0.0,0.0,1021061,0,0,-0.027457674879987404,0.0829075728220606,-0.331453977870362,-0.027457674879987404,-0.03920442023604387,1021061
2022-05-01,0.98,2.2353547910913818e-05,1.0,0.0,0.0,999135,0,0,-0.0214728734736076,0.08398016277396068,-0.25595600569832944,-0.0214728734736076,-0.028151208897031155,999135
2022-05-02,0.98,2.2353547910913818e-05,1.0,0.0,0.0,1018077,0,0,0.018959053487899835,0.08692206698440817,0.21785837126245206,0.018959053487899835,0.034453240100362326,1018077
2022-05-03,0.98,2.2353547910913818e-05,1.0,0.0,0.0,1018708,0,0,0.0006204485579888175,0.08552514390390226,0.006993206708309489,0.0006204485579888175,0.010188573740554263,1018708
2022-05-04,0.98,2.2353547910913818e-05,1.0,0.0,0.0,997492,0,0,-0.020825640322940653,0.08743882338484033,-0.23842948776991527,-0.020825640322940653,-0.02632482524763946,997492
2022-05-05,0.98,2.2353547910913818e-05,1.0,0.0,0.0,1048756,0,0,0.051393146802857004,0.1037663475712611,0.49506217051407164,0.051393146802857004,0.055995125511484556,1048756
2022-05-06,0.98,2.2353547910913818e-05,1.0,0.0,0.0,967210,0,0,-0.07775492136137008,0.12568510307909783,-0.618826519641975,-0.07775492136137008,-0.063940313276179,967210
2022-05-07,0.98,2.2353547910913818e-05,1.0,0.0,0.0,954111,0,0,-0.013542886077427818,0.11376563617641773,-0.11923846322366582,-0.013542886077427818,-0.01969156447394671,954111
2022-05-08,0.98,2.2353547910913818e-05,1.0,0.0,0.0,939763,0,0,-0.01503705191920357,0.1075922850078762,-0.13996733563203043,-0.01503705191920357,-0.02166091905415979,939763
2022-05-09,0.98,2.2353547910913818e-05,1.0,0.0,0.0,900057,0,0,-0.04225072091560644,0.10913045127197087,-0.3873627751998016,-0.04225072091560644,-0.046720363684976896,900057
2022-05-10,0.98,2.2353547910913818e-05,1.0,0.0,0.0,799650,0,0,-0.11155533940837026,0.1461477875048416,-0.7634579685483424,-0.11155533940837026,-0.1064166240438792,799650
2022-05-11,0.98,2.2353547910913818e-05,1.0,0.0,0.0,819657,0,0,0.02502006098788434,0.1539275878962611,0.16239913703332073,0.02502006098788434,0.04218282353095204,819657
2022-05-12,0.98,2.2353547910913818e-05,1.0,0.0,0.0,763824,0,0,-0.0681164794972906,0.15500963049344182,-0.4395780625261496,-0.0681164794972906,-0.11254167906494006,763824
2022-05-13,0.98,2.2353547910913818e-05,1.0,0.0,0.0,769441,0,0,0.0073539245950378085,0.15649180266850987,0.04684955328080065,0.0073539245950378085,-0.054885150799850235,769441
2022-05-14,0.98,2.2353547910913818e-05,1.0,0.0,0.0,774318,0,0,0.0063384003258377675,0.15991249622050158,0.039496893158479165,0.0063384003258377675,0.02212584447600574,774318
2022-05-15,0.98,2.2353547910913818e-05,1.0,0.0,0.0,797528,0,0,0.02997551573524415,0.14983724708700233,0.19990464834115024,0.02997551573524415,0.026870425244887697,797528
2022-05-16,0.98,2.2353547910913818e-05,1.0,0.0,0.0,827379,0,0,0.03742964203610488,0.149867209165173,0.24960288976200468,0.03742964203610488,0.04012058547028041,827379
2022-05-17,0.98,2.2353547910913818e-05,1.0,0.0,0.0,790507,0,0,-0.04456363045998024,0.15284216788718374,-0.2917125857623341,-0.04456363045998024,-0.05643040148412137,790507
2022-05-18,0.98,2.2353547910913818e-05,1.0,0.0,0.0,805791,0,0,0.01933544598283765,0.15726863570595023,0.12280320451839483,0.01933544598283765,0.03420236583605618,805791
2022-05-19,0.98,2.2353547910913818e-05,1.0,0.0,0.0,760088,0,0,-0.05671699616050063,0.1607717614814659,-0.35291862940092605,-0.05671699616050063,-0.08591235948224896,760088
2022-05-20,0.98,2.2353547910913818e-05,1.0,0.0,0.0,802625,0,0,0.055963941340557044,0.13479916253888913,0.41499952031606396,0.055963941340557044,0.05674208133241554,802625
2022-05-21,0.98,2.2353547910913818e-05,1.0,0.0,0.0,772889,0,0,-0.03704752213523155,0.13688688782332453,-0.27080662196796634,-0.03704752213523155,-0.02957599195220051,772889
2022-05-22,0.98,2.2353547910913818e-05,1.0,0.0,0.0,779089,0,0,0.008021877514164943,0.11771490827856153,0.0679567616645794,0.008021877514164943,0.007207870845057807,779089
2022-05-23,0.98,2.2353547910913818e-05,1.0,0.0,0.0,801795,0,0,0.02914542284172228,0.12067079894641211,0.24134313809212812,0.02914542284172228,0.03462796875139973,801795
2022-05-24,0.98,2.2353547910913818e-05,1.0,0.0,0.0,770414,0,0,-0.03913810642705651,0.12834677175350087,-0.3051144913109141,-0.03913810642705651,-0.03521133740941429,770414
2022-05-25,0.98,2.2353547910913818e-05,1.0,0.0,0.0,783407,0,0,0.01686573831058502,0.125612484990514,0.13409005294295456,0.01686573831058502,0.002628076547011471,783407
2022-05-26,0.98,2.2353547910913818e-05,1.0,0.0,0.0,781555,0,0,-0.002363048997334416,0.11814170933496475,-0.020191027865375192,-0.002363048997334416,-0.01764229727900768,781555
2022-05-27,0.98,2.2353547910913818e-05,1.0,0.0,0.0,775263,0,0,-0.008050323246984403,0.10992950835120674,-0.07343503046610961,-0.008050323246984403,-0.07037759920072617,775263
2022-05-28,0.98,2.2353547910913818e-05,1.0,0.0,0.0,756767,0,0,-0.023857105484380914,0.10936174561920153,-0.21835294322605542,-0.023857105484380914,-0.0459597031020047,756767
2022-05-29,0.98,2.2353547910913818e-05,1.0,0.0,0.0,768432,0,0,0.015414864818419582,0.09480586101524771,0.16235822454091817,0.015414864818419582,0.04279677607497501,768432
2022-05-30,0.98,2.2353547910913818e-05,1.0,0.0,0.0,779111,0,0,0.013897946779694026,0.07527281612175454,0.1843373736587615,0.013897946779694026,0.00905562451699038,779111
2022-05-31,0.98,2.2353547910913818e-05,1.0,0.0,0.0,838508,0,0,0.07623759481607117,0.09927478734316518,0.7677200154023547,0.07623759481607117,0.09969972634474589,838508
2022-06-01,1.49,2.231557675935747e-05,1.0,0.0,0.0,841805,0,0,0.003932110805627609,0.09938622995753454,0.03933940577622088,0.003932110805627609,-0.02598164707681261,841805
2022-06-02,1.49,2.231557675935747e-05,1.0,0.0,0.0,788117,0,0,-0.06377691769778915,0.11911689716654437,-0.5356018733878455,-0.06377691769778915,-0.059249714668817566,788117
2022-06-03,1.49,2.231557675935747e-05,1.0,0.0,0.0,805223,0,0,0.02170595954049359,0.11289614384762177,0.19206717984097926,0.02170595954049359,0.002294933072069849,805223
2022-06-04,1.49,2.231557675935747e-05,1.0,0.0,0.0,784964,0,0,-0.025158956620546236,0.11577373577212756,-0.217504186328312,-0.025158956620546236,-0.0306094835819275,784964
2022-06-05,1.49,2.231557675935747e-05,1.0,0.0,0.0,789143,0,0,0.005324630058160418,0.11579573464770763,0.04579024000782596,0.005324630058160418,0.015352881559637765,789143
2022-06-06,1.49,2.231557675935747e-05,1.0,0.0,0.0,790342,0,0,0.0015199248828374756,0.11530701851357744,0.012988015173610392,0.0015199248828374756,0.0005928882136472247,790342
2022-06-07,1.49,2.231557675935747e-05,1.0,0.0,0.0,828774,0,0,0.04862732081075638,0.11958396014674999,0.4064508749697732,0.04862732081075638,0.03038218468055187,828774
2022-06-08,1.49,2.231557675935747e-05,1.0,0.0,0.0,825944,0,0,-0.0034143022033863435,0.12007817326613911,-0.028619837283240836,-0.0034143022033863435,-0.022467484596775722,825944
2022-06-09,1.49,2.231557675935747e-05,1.0,0.0,0.0,798569,0,0,-0.03314303176962974,0.12650505355491803,-0.2621661855744873,-0.03314303176962974,-0.013114962311913558,798569
2022-06-10,1.49,2.231557675935747e-05,1.0,0.0,0.0,795186,0,0,-0.004235942686646288,0.09703398721244291,-0.04388419342268972,-0.004235942686646288,-0.0034110915817374687,795186
2022-06-11,1.49,2.231557675935747e-05,1.0,0.0,0.0,768771,0,0,-0.033217601832910004,0.1003479212547655,-0.3312466964340909,-0.033217601832910004,-0.06965591896404466,768771
2022-06-12,1.49,2.231557675935747e-05,1.0,0.0,0.0,749561,0,0,-0.024986969853889707,0.08255985413725299,-0.302923081587232,-0.024986969853889707,-0.08041963094690519,749561
2022-06-13,1.49,2.231557675935747e-05,1.0,0.0,0.0,707112,0,0,-0.05663169143084956,0.09141354857367041,-0.6197550351297358,-0.05663169143084956,-0.04924833687228347,707112
